"job_id","input_path","array","field","value","label","quote_text"
"stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_reason","below_market","Sponsor A","Following this discussion there were no further discussions between Sponsor A and Barclays or any other Company representatives."
"stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_reason","withdrew","Strategic 4","On June 23, 2016, Strategic 4 informed Barclays that an acquisition of the Company would not be a strategic fit for it and that it was not interested in participating in the strategic process."
"stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_reason","below_market","Sponsor B","Following this discussion there were no further discussions between Sponsor B and Barclays or any other Company representatives."
"stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","the Board","the Board authorized Barclays to advance all three parties to the second phase of the strategic process and to encourage them to indicate a willingness to increase their respective offer prices."
"stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","Sponsor A","On June 13, 2016, representatives of Barclays contacted Sponsor A and indicated that its June 9 bid was on the low end and that in order for Sponsor A to continue in the strategic process, it would need to materially increase its offer price."
"stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","the Board","Following this discussion, the Board established a special committee of the Board (the “ Special Committee ”) that included only independent and disinterested directors."
"stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","Strategic 4","The Special Committee directed Barclays to contact an additional strategic party, an enterprise software company (“ Strategic 4 ”), to determine whether it might have interest in submitting an indication of interest."
"stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","Sponsor B and Thoma Bravo","On June 17, 2016, Sponsor B and Thoma Bravo were provided access to an online data room containing nonpublic information regarding the Company."
"stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","Barclays","Later on June 24, 2016, Barclays sent final bid process letters to Sponsor B and Thoma Bravo, requesting marked drafts of the Company’s proposed form of merger agreement (which would be provided in due course) by July 7, 2016, and setting a final bid deadline of July 8, 2016."
"job_id","input_path","array","field","value","label","quote_text"
"stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part3.json","actor_claims","actor_class","f","Barclays","representatives of Barclays and Goodwin were in attendance"
"job_id","input_path","array","field","value","label","quote_text"
"job_id","input_path","array","field","value","label","quote_text"
"job_id","input_path","array","field","value","label","quote_text"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part1.json","actor_claims","actor_class","f","BofA Merrill Lynch","BofA Merrill Lynch as Mac-Gray's financial advisor"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part1.json","actor_claims","actor_class","mixed","CSC/Pamplona","CSC and Pamplona, who together we refer to as CSC/Pamplona"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part1.json","actor_claims","actor_class","s","CSC","CSC and Pamplona, who together we refer to as CSC/Pamplona"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part1.json","actor_claims","actor_class","f","Pamplona","CSC and Pamplona, who together we refer to as CSC/Pamplona"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","Mac-Gray Board of Directors","at an in-person meeting of the Board on April 5, 2013, the Board discussed the sale of CSC to Pamplona as well as industry-wide merger and acquisition activity and dynamics, and authorized Mac-Gray management to work with BofA Merrill Lynch to explore transactional opportunities that might be available to Mac-Gray"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","Special Committee","the Special Committee concluded that it would be in the best interests of stockholders to consider a potential sale of Mac-Gray"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","Special Committee","the Special Committee determined to approach a total of

31
<!-- PAGE 38 -->
ZEQ.=2,SEQ=37,EFW=""2217482"",CP=""MAC-GRAY CORPORATION"",DN=""1"",CHK=927463,FOLIO='31',FILE='DISK112:[13ZCX1.13ZCX46801]DG46801A.;20',USER='HYUNG',CD=';2-DEC-2013;13:16'

Table of Contents

50 parties, including CSC and Pamplona, who together we refer to as CSC/Pamplona, and Party A, to solicit potential interest in a transaction with Mac-Gray"
"job_id","input_path","array","field","value","label","quote_text"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","actor_claims","actor_class","f","BofA Merrill Lynch","representatives from BofA Merrill Lynch and Goodwin Procter, were also present for all or portions of the meeting"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","actor_claims","actor_class","mixed","CSC/Pamplona","On September 18, 2013, CSC/Pamplona submitted a proposal"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","actor_claims","actor_class","f","Pamplona","Pamplona was committing to fund 100% of the capital needed for closing"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","actor_claims","actor_class","s","CSC","CSC, Pamplona and Mac-Gray executed the exclusivity agreement"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","bid_claims","proposal_scope","whole_company","CSC/Pamplona","On September 18, 2013, CSC/Pamplona submitted a proposal for an all-cash purchase price of $20.75 per share"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","bid_claims","proposal_scope","whole_company","Party A","Party A reiterated in a telephone call to a representative of BofA Merrill Lynch that its previous indication of interest with an all-cash purchase price of $18.00 to $19.00 per share was its best and final offer"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","bid_claims","proposal_scope","whole_company","Party B","Party B also submitted a revised indication of interest with a purchase price that Party B valued at $21.50 per share, including $19.00 of cash to be paid at closing and the remaining per share price to be paid in the form of options to be issued to Mac-Gray stockholders"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","bid_claims","proposal_scope","whole_company","CSC/Pamplona","CSC/Pamplona were willing to increase their all-cash purchase price to $21.25 per share as a last and best offer"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","event_claims","drop_agency","bidder","Party C","Party C did not submit a revised indication of interest or reiterate its prior indication of interest of an all-cash purchase price of $16.00 to $17.00 per share nor did it specify any reasons in connection therewith."
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","event_claims","drop_reason","no_response","Party C","Party C did not submit a revised indication of interest or reiterate its prior indication of interest of an all-cash purchase price of $16.00 to $17.00 per share nor did it specify any reasons in connection therewith."
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","event_claims","initiation_side","bidder","CSC/Pamplona","On September 18, 2013, CSC/Pamplona submitted a proposal for an all-cash purchase price of $20.75 per share, reiterating that Pamplona was committed to provide 100% of the capital required to consummate the transaction and requesting that CSC/Pamplona and Mac-Gray agree to engage in exclusive negotiations for two weeks."
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","event_claims","initiation_side","bidder","Party A","Also on September 18, 2013, Party A reiterated in a telephone call to a representative of BofA Merrill Lynch that its previous indication of interest with an all-cash purchase price of $18.00 to $19.00 per share was its best and final offer."
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","event_claims","initiation_side","bidder","Party B","On September 18, 2013, Party B also submitted a revised indication of interest with a purchase price that Party B valued at $21.50 per share, including $19.00 of cash to be paid at closing and the remaining per share price to be paid in the form of options to be issued to Mac-Gray stockholders"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","event_claims","initiation_side","target","Special Committee","The Special Committee then authorized the Transaction Committee to inform CSC/Pamplona that the Special Committee would be prepared to move into exclusivity at a price of $21.25 per share"
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","event_claims","initiation_side","target","Mac-Gray","On September 21, 2013, the members of the Transaction Committee called the representative of CSC/Pamplona to propose that Mac-Gray was prepared to move forward with CSC/Pamplona on an exclusive basis for two weeks subject to CSC/Pamplona increasing their all-cash purchase price to $21.25 per share."
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","event_claims","initiation_side","bidder","CSC/Pamplona","Later that same day, the representative of CSC/Pamplona called the members of the Transaction Committee to confirm that CSC/Pamplona were willing to increase their all-cash purchase price to $21.25 per share as a last and best offer, provided that Mac-Gray agree to a two week period of exclusive negotiations."
"stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","event_claims","initiation_side","target","Special Committee","After discussion, the Special Committee authorized Mac-Gray to enter into an exclusivity agreement providing for exclusive negotiations until 5 p.m. ET on October 12, 2013 on the terms included in the CSC/Pamplona final proposal"
